Tamaño,N,Dificultad,Scramble,Iteración,Archivo,Status,Movimientos,Nodos,Tiempo_seg,RAM_KB
5x5,5,Facil (10),10,35,tableros/5x5/Facil_10/instancia_035.txt,Resuelto,10.0,16.0,0.06081724166870117,2.1
5x5,5,Facil (10),10,36,tableros/5x5/Facil_10/instancia_036.txt,Resuelto,10.0,16.0,0.06211709976196289,2.1
5x5,5,Facil (10),10,37,tableros/5x5/Facil_10/instancia_037.txt,Resuelto,10.0,20.0,0.06516337394714355,2.1
5x5,5,Facil (10),10,38,tableros/5x5/Facil_10/instancia_038.txt,Resuelto,10.0,44.0,0.07216358184814453,2.1
5x5,5,Facil (10),10,39,tableros/5x5/Facil_10/instancia_039.txt,Resuelto,10.0,38.0,0.06998491287231445,2.1
5x5,5,Facil (10),10,40,tableros/5x5/Facil_10/instancia_040.txt,Resuelto,10.0,21.0,0.07208657264709473,2.1
5x5,5,Facil (10),10,41,tableros/5x5/Facil_10/instancia_041.txt,Resuelto,10.0,21.0,0.06713438034057617,2.1
5x5,5,Facil (10),10,42,tableros/5x5/Facil_10/instancia_042.txt,Resuelto,10.0,18.0,0.06695747375488281,2.1
5x5,5,Facil (10),10,43,tableros/5x5/Facil_10/instancia_043.txt,Resuelto,10.0,17.0,0.06596612930297852,2.1
5x5,5,Facil (10),10,44,tableros/5x5/Facil_10/instancia_044.txt,Resuelto,10.0,36.0,0.06438660621643066,2.1
5x5,5,Facil (10),10,45,tableros/5x5/Facil_10/instancia_045.txt,Resuelto,10.0,18.0,0.061797380447387695,2.1
5x5,5,Facil (10),10,46,tableros/5x5/Facil_10/instancia_046.txt,Resuelto,10.0,23.0,0.06194949150085449,2.1
5x5,5,Facil (10),10,47,tableros/5x5/Facil_10/instancia_047.txt,Resuelto,10.0,13.0,0.0627131462097168,2.1
5x5,5,Facil (10),10,48,tableros/5x5/Facil_10/instancia_048.txt,Resuelto,10.0,25.0,0.063568115234375,2.1
5x5,5,Facil (10),10,49,tableros/5x5/Facil_10/instancia_049.txt,Resuelto,10.0,21.0,0.06184816360473633,2.1
5x5,5,Facil (10),10,50,tableros/5x5/Facil_10/instancia_050.txt,Resuelto,10.0,21.0,0.06287336349487305,2.1
5x5,5,Facil (10),10,51,tableros/5x5/Facil_10/instancia_051.txt,Resuelto,10.0,61.0,0.06223583221435547,2.1
5x5,5,Facil (10),10,52,tableros/5x5/Facil_10/instancia_052.txt,Resuelto,10.0,23.0,0.06013679504394531,2.1
5x5,5,Facil (10),10,53,tableros/5x5/Facil_10/instancia_053.txt,Resuelto,10.0,20.0,0.06086325645446777,2.1
5x5,5,Facil (10),10,54,tableros/5x5/Facil_10/instancia_054.txt,Resuelto,10.0,24.0,0.0618593692779541,2.1
5x5,5,Facil (10),10,55,tableros/5x5/Facil_10/instancia_055.txt,Resuelto,10.0,82.0,0.06514716148376465,2.1
5x5,5,Facil (10),10,56,tableros/5x5/Facil_10/instancia_056.txt,Resuelto,10.0,72.0,0.06366991996765137,2.1
5x5,5,Facil (10),10,57,tableros/5x5/Facil_10/instancia_057.txt,Resuelto,10.0,20.0,0.062032222747802734,2.1
5x5,5,Facil (10),10,58,tableros/5x5/Facil_10/instancia_058.txt,Resuelto,10.0,23.0,0.06590771675109863,2.1
5x5,5,Facil (10),10,59,tableros/5x5/Facil_10/instancia_059.txt,Resuelto,10.0,21.0,0.06878972053527832,2.1
5x5,5,Facil (10),10,60,tableros/5x5/Facil_10/instancia_060.txt,Resuelto,8.0,24.0,0.07439422607421875,1.8
5x5,5,Facil (10),10,61,tableros/5x5/Facil_10/instancia_061.txt,Resuelto,10.0,18.0,0.06742429733276367,2.1
5x5,5,Facil (10),10,62,tableros/5x5/Facil_10/instancia_062.txt,Resuelto,10.0,124.0,0.06752276420593262,2.1
5x5,5,Facil (10),10,63,tableros/5x5/Facil_10/instancia_063.txt,Resuelto,10.0,35.0,0.06346535682678223,2.1
5x5,5,Facil (10),10,64,tableros/5x5/Facil_10/instancia_064.txt,Resuelto,10.0,21.0,0.0629429817199707,2.1
5x5,5,Facil (10),10,65,tableros/5x5/Facil_10/instancia_065.txt,Resuelto,10.0,18.0,0.06336641311645508,2.1
5x5,5,Facil (10),10,66,tableros/5x5/Facil_10/instancia_066.txt,Resuelto,10.0,15.0,0.06670928001403809,2.1
5x5,5,Facil (10),10,67,tableros/5x5/Facil_10/instancia_067.txt,Resuelto,10.0,40.0,0.06398463249206543,2.1
5x5,5,Facil (10),10,68,tableros/5x5/Facil_10/instancia_068.txt,Resuelto,10.0,19.0,0.06381750106811523,2.1
5x5,5,Facil (10),10,69,tableros/5x5/Facil_10/instancia_069.txt,Resuelto,10.0,17.0,0.06551194190979004,2.1
5x5,5,Facil (10),10,70,tableros/5x5/Facil_10/instancia_070.txt,Resuelto,10.0,17.0,0.07535052299499512,2.1
5x5,5,Facil (10),10,71,tableros/5x5/Facil_10/instancia_071.txt,Resuelto,10.0,18.0,0.06913876533508301,2.1
5x5,5,Facil (10),10,72,tableros/5x5/Facil_10/instancia_072.txt,Resuelto,10.0,18.0,0.06804752349853516,2.1
5x5,5,Facil (10),10,73,tableros/5x5/Facil_10/instancia_073.txt,Resuelto,10.0,25.0,0.062398433685302734,2.1
5x5,5,Facil (10),10,74,tableros/5x5/Facil_10/instancia_074.txt,Resuelto,10.0,19.0,0.06299448013305664,2.1
5x5,5,Facil (10),10,75,tableros/5x5/Facil_10/instancia_075.txt,Resuelto,10.0,21.0,0.0618441104888916,2.1
5x5,5,Facil (10),10,76,tableros/5x5/Facil_10/instancia_076.txt,Resuelto,10.0,17.0,0.06511998176574707,2.1
5x5,5,Facil (10),10,77,tableros/5x5/Facil_10/instancia_077.txt,Resuelto,10.0,14.0,0.06108999252319336,2.1
5x5,5,Facil (10),10,78,tableros/5x5/Facil_10/instancia_078.txt,Resuelto,10.0,20.0,0.06385183334350586,2.1
5x5,5,Facil (10),10,79,tableros/5x5/Facil_10/instancia_079.txt,Resuelto,10.0,40.0,0.06674003601074219,2.1
5x5,5,Facil (10),10,80,tableros/5x5/Facil_10/instancia_080.txt,Resuelto,10.0,21.0,0.06540894508361816,2.1
5x5,5,Facil (10),10,81,tableros/5x5/Facil_10/instancia_081.txt,Resuelto,10.0,17.0,0.0642385482788086,2.1
5x5,5,Facil (10),10,82,tableros/5x5/Facil_10/instancia_082.txt,Resuelto,10.0,19.0,0.06319093704223633,2.1
5x5,5,Facil (10),10,83,tableros/5x5/Facil_10/instancia_083.txt,Resuelto,10.0,22.0,0.06377029418945312,2.1
5x5,5,Facil (10),10,84,tableros/5x5/Facil_10/instancia_084.txt,Resuelto,10.0,14.0,0.06197071075439453,2.1
5x5,5,Facil (10),10,85,tableros/5x5/Facil_10/instancia_085.txt,Resuelto,10.0,23.0,0.06126213073730469,2.1
5x5,5,Facil (10),10,86,tableros/5x5/Facil_10/instancia_086.txt,Resuelto,10.0,18.0,0.0601499080657959,2.1
5x5,5,Facil (10),10,87,tableros/5x5/Facil_10/instancia_087.txt,Resuelto,10.0,18.0,0.06036710739135742,2.1
5x5,5,Facil (10),10,88,tableros/5x5/Facil_10/instancia_088.txt,Resuelto,10.0,18.0,0.06165766716003418,2.1
5x5,5,Facil (10),10,89,tableros/5x5/Facil_10/instancia_089.txt,Resuelto,10.0,26.0,0.0613400936126709,2.1
5x5,5,Facil (10),10,90,tableros/5x5/Facil_10/instancia_090.txt,Resuelto,10.0,21.0,0.060222625732421875,2.1
5x5,5,Facil (10),10,91,tableros/5x5/Facil_10/instancia_091.txt,Resuelto,10.0,22.0,0.06053733825683594,2.1
5x5,5,Facil (10),10,92,tableros/5x5/Facil_10/instancia_092.txt,Resuelto,10.0,45.0,0.062041282653808594,2.1
5x5,5,Facil (10),10,93,tableros/5x5/Facil_10/instancia_093.txt,Resuelto,10.0,23.0,0.06139063835144043,2.1
5x5,5,Facil (10),10,94,tableros/5x5/Facil_10/instancia_094.txt,Resuelto,10.0,18.0,0.06124258041381836,2.1
5x5,5,Facil (10),10,95,tableros/5x5/Facil_10/instancia_095.txt,Resuelto,10.0,19.0,0.06254339218139648,2.1
5x5,5,Facil (10),10,96,tableros/5x5/Facil_10/instancia_096.txt,Resuelto,10.0,44.0,0.06331014633178711,2.1
5x5,5,Facil (10),10,97,tableros/5x5/Facil_10/instancia_097.txt,Resuelto,10.0,22.0,0.06276607513427734,2.1
5x5,5,Facil (10),10,98,tableros/5x5/Facil_10/instancia_098.txt,Resuelto,10.0,23.0,0.06302881240844727,2.1
5x5,5,Facil (10),10,99,tableros/5x5/Facil_10/instancia_099.txt,Resuelto,10.0,19.0,0.06147909164428711,2.1
5x5,5,Facil (10),10,100,tableros/5x5/Facil_10/instancia_100.txt,Resuelto,10.0,20.0,0.06129813194274902,2.1
5x5,5,Medio (20),20,1,tableros/5x5/Medio_20/instancia_001.txt,Resuelto,20.0,33.0,0.06359291076660156,4.1
5x5,5,Medio (20),20,2,tableros/5x5/Medio_20/instancia_002.txt,Resuelto,20.0,264.0,0.07115936279296875,4.1
5x5,5,Medio (20),20,3,tableros/5x5/Medio_20/instancia_003.txt,Resuelto,16.0,58.0,0.06781578063964844,3.3
5x5,5,Medio (20),20,4,tableros/5x5/Medio_20/instancia_004.txt,Resuelto,20.0,353.0,0.07659912109375,4.1
5x5,5,Medio (20),20,5,tableros/5x5/Medio_20/instancia_005.txt,Resuelto,20.0,71.0,0.06300592422485352,4.1
5x5,5,Medio (20),20,6,tableros/5x5/Medio_20/instancia_006.txt,Resuelto,20.0,142.0,0.06568479537963867,4.1
5x5,5,Medio (20),20,7,tableros/5x5/Medio_20/instancia_007.txt,Resuelto,20.0,50.0,0.060392141342163086,4.1
5x5,5,Medio (20),20,8,tableros/5x5/Medio_20/instancia_008.txt,Resuelto,20.0,34.0,0.058388710021972656,4.1
5x5,5,Medio (20),20,9,tableros/5x5/Medio_20/instancia_009.txt,Resuelto,20.0,145.0,0.06912517547607422,4.1
5x5,5,Medio (20),20,10,tableros/5x5/Medio_20/instancia_010.txt,Resuelto,20.0,240.0,0.0790703296661377,4.1
5x5,5,Medio (20),20,11,tableros/5x5/Medio_20/instancia_011.txt,Resuelto,20.0,152.0,0.07001566886901855,4.1
5x5,5,Medio (20),20,12,tableros/5x5/Medio_20/instancia_012.txt,Resuelto,20.0,54.0,0.0645742416381836,4.1
5x5,5,Medio (20),20,13,tableros/5x5/Medio_20/instancia_013.txt,Resuelto,20.0,74.0,0.06407403945922852,4.1
5x5,5,Medio (20),20,14,tableros/5x5/Medio_20/instancia_014.txt,Resuelto,20.0,90.0,0.06322264671325684,4.1
5x5,5,Medio (20),20,15,tableros/5x5/Medio_20/instancia_015.txt,Resuelto,18.0,309.0,0.07425713539123535,3.7
5x5,5,Medio (20),20,16,tableros/5x5/Medio_20/instancia_016.txt,Resuelto,20.0,130.0,0.06618237495422363,4.1
5x5,5,Medio (20),20,17,tableros/5x5/Medio_20/instancia_017.txt,Resuelto,20.0,47.0,0.05811285972595215,4.1
5x5,5,Medio (20),20,18,tableros/5x5/Medio_20/instancia_018.txt,Resuelto,20.0,590.0,0.08216142654418945,4.1
5x5,5,Medio (20),20,19,tableros/5x5/Medio_20/instancia_019.txt,Resuelto,20.0,90.0,0.060929059982299805,4.1
5x5,5,Medio (20),20,20,tableros/5x5/Medio_20/instancia_020.txt,Resuelto,20.0,203.0,0.06638479232788086,4.1
5x5,5,Medio (20),20,21,tableros/5x5/Medio_20/instancia_021.txt,Resuelto,20.0,56.0,0.06078195571899414,4.1
5x5,5,Medio (20),20,22,tableros/5x5/Medio_20/instancia_022.txt,Resuelto,20.0,154.0,0.06823205947875977,4.1
5x5,5,Medio (20),20,23,tableros/5x5/Medio_20/instancia_023.txt,Resuelto,20.0,79.0,0.06415772438049316,4.1
5x5,5,Medio (20),20,24,tableros/5x5/Medio_20/instancia_024.txt,Resuelto,14.0,75.0,0.0639047622680664,2.9
5x5,5,Medio (20),20,25,tableros/5x5/Medio_20/instancia_025.txt,Resuelto,20.0,274.0,0.06830143928527832,4.1
5x5,5,Medio (20),20,26,tableros/5x5/Medio_20/instancia_026.txt,Resuelto,20.0,73.0,0.058980703353881836,4.1
5x5,5,Medio (20),20,27,tableros/5x5/Medio_20/instancia_027.txt,Resuelto,20.0,33.0,0.05912661552429199,4.1
5x5,5,Medio (20),20,28,tableros/5x5/Medio_20/instancia_028.txt,Resuelto,16.0,44.0,0.06355047225952148,3.3
5x5,5,Medio (20),20,29,tableros/5x5/Medio_20/instancia_029.txt,Resuelto,20.0,391.0,0.08397865295410156,4.1
5x5,5,Medio (20),20,30,tableros/5x5/Medio_20/instancia_030.txt,Resuelto,20.0,92.0,0.06684708595275879,4.1
5x5,5,Medio (20),20,31,tableros/5x5/Medio_20/instancia_031.txt,Resuelto,20.0,1006.0,0.10396552085876465,4.1
5x5,5,Medio (20),20,32,tableros/5x5/Medio_20/instancia_032.txt,Resuelto,20.0,58.0,0.06427311897277832,4.1
5x5,5,Medio (20),20,33,tableros/5x5/Medio_20/instancia_033.txt,Resuelto,18.0,260.0,0.06597137451171875,3.7
5x5,5,Medio (20),20,34,tableros/5x5/Medio_20/instancia_034.txt,Resuelto,18.0,566.0,0.07732176780700684,3.7
5x5,5,Medio (20),20,35,tableros/5x5/Medio_20/instancia_035.txt,Resuelto,20.0,37.0,0.05657243728637695,4.1
5x5,5,Medio (20),20,36,tableros/5x5/Medio_20/instancia_036.txt,Resuelto,20.0,77.0,0.058830976486206055,4.1
5x5,5,Medio (20),20,37,tableros/5x5/Medio_20/instancia_037.txt,Resuelto,20.0,118.0,0.0595707893371582,4.1
5x5,5,Medio (20),20,38,tableros/5x5/Medio_20/instancia_038.txt,Resuelto,20.0,577.0,0.0809330940246582,4.1
5x5,5,Medio (20),20,39,tableros/5x5/Medio_20/instancia_039.txt,Resuelto,20.0,43.0,0.06296563148498535,4.1
5x5,5,Medio (20),20,40,tableros/5x5/Medio_20/instancia_040.txt,Resuelto,18.0,131.0,0.06665992736816406,3.7
5x5,5,Medio (20),20,41,tableros/5x5/Medio_20/instancia_041.txt,Resuelto,16.0,130.0,0.06604981422424316,3.3
5x5,5,Medio (20),20,42,tableros/5x5/Medio_20/instancia_042.txt,Resuelto,20.0,646.0,0.09296941757202148,4.1
5x5,5,Medio (20),20,43,tableros/5x5/Medio_20/instancia_043.txt,Resuelto,20.0,413.0,0.07193875312805176,4.1
5x5,5,Medio (20),20,44,tableros/5x5/Medio_20/instancia_044.txt,Resuelto,20.0,513.0,0.07743048667907715,4.1
5x5,5,Medio (20),20,45,tableros/5x5/Medio_20/instancia_045.txt,Resuelto,16.0,191.0,0.06455564498901367,3.3
5x5,5,Medio (20),20,46,tableros/5x5/Medio_20/instancia_046.txt,Resuelto,18.0,60.0,0.057340383529663086,3.7
5x5,5,Medio (20),20,47,tableros/5x5/Medio_20/instancia_047.txt,Resuelto,20.0,226.0,0.06740546226501465,4.1
5x5,5,Medio (20),20,48,tableros/5x5/Medio_20/instancia_048.txt,Resuelto,20.0,80.0,0.06306695938110352,4.1
5x5,5,Medio (20),20,49,tableros/5x5/Medio_20/instancia_049.txt,Resuelto,20.0,50.0,0.06181812286376953,4.1
5x5,5,Medio (20),20,50,tableros/5x5/Medio_20/instancia_050.txt,Resuelto,20.0,388.0,0.07566642761230469,4.1
5x5,5,Medio (20),20,51,tableros/5x5/Medio_20/instancia_051.txt,Resuelto,20.0,89.0,0.06008601188659668,4.1
5x5,5,Medio (20),20,52,tableros/5x5/Medio_20/instancia_052.txt,Resuelto,20.0,85.0,0.0594484806060791,4.1
5x5,5,Medio (20),20,53,tableros/5x5/Medio_20/instancia_053.txt,Resuelto,20.0,585.0,0.07996392250061035,4.1
5x5,5,Medio (20),20,54,tableros/5x5/Medio_20/instancia_054.txt,Resuelto,20.0,68.0,0.05910205841064453,4.1
5x5,5,Medio (20),20,55,tableros/5x5/Medio_20/instancia_055.txt,Resuelto,20.0,103.0,0.06053876876831055,4.1
5x5,5,Medio (20),20,56,tableros/5x5/Medio_20/instancia_056.txt,Resuelto,20.0,1897.0,0.13463282585144043,4.1
5x5,5,Medio (20),20,57,tableros/5x5/Medio_20/instancia_057.txt,Resuelto,18.0,227.0,0.05898165702819824,3.7
5x5,5,Medio (20),20,58,tableros/5x5/Medio_20/instancia_058.txt,Resuelto,20.0,34.0,0.05325579643249512,4.1
5x5,5,Medio (20),20,59,tableros/5x5/Medio_20/instancia_059.txt,Resuelto,20.0,37.0,0.053479671478271484,4.1
5x5,5,Medio (20),20,60,tableros/5x5/Medio_20/instancia_060.txt,Resuelto,20.0,138.0,0.0566709041595459,4.1
5x5,5,Medio (20),20,61,tableros/5x5/Medio_20/instancia_061.txt,Resuelto,20.0,236.0,0.06035280227661133,4.1
5x5,5,Medio (20),20,62,tableros/5x5/Medio_20/instancia_062.txt,Resuelto,20.0,70.0,0.0543980598449707,4.1
5x5,5,Medio (20),20,63,tableros/5x5/Medio_20/instancia_063.txt,Resuelto,16.0,178.0,0.06058907508850098,3.3
5x5,5,Medio (20),20,64,tableros/5x5/Medio_20/instancia_064.txt,Resuelto,20.0,38.0,0.05707955360412598,4.1
5x5,5,Medio (20),20,65,tableros/5x5/Medio_20/instancia_065.txt,Resuelto,18.0,192.0,0.06496572494506836,3.7
5x5,5,Medio (20),20,66,tableros/5x5/Medio_20/instancia_066.txt,Resuelto,20.0,41.0,0.0958855152130127,4.1
5x5,5,Medio (20),20,67,tableros/5x5/Medio_20/instancia_067.txt,Resuelto,20.0,121.0,0.06250405311584473,4.1
5x5,5,Medio (20),20,68,tableros/5x5/Medio_20/instancia_068.txt,Resuelto,20.0,188.0,0.06382465362548828,4.1
5x5,5,Medio (20),20,69,tableros/5x5/Medio_20/instancia_069.txt,Resuelto,20.0,396.0,0.07054471969604492,4.1
5x5,5,Medio (20),20,70,tableros/5x5/Medio_20/instancia_070.txt,Resuelto,20.0,108.0,0.06121420860290527,4.1
5x5,5,Medio (20),20,71,tableros/5x5/Medio_20/instancia_071.txt,Resuelto,14.0,53.0,0.05827736854553223,2.9
5x5,5,Medio (20),20,72,tableros/5x5/Medio_20/instancia_072.txt,Resuelto,20.0,89.0,0.059647560119628906,4.1
5x5,5,Medio (20),20,73,tableros/5x5/Medio_20/instancia_073.txt,Resuelto,20.0,116.0,0.061051130294799805,4.1
5x5,5,Medio (20),20,74,tableros/5x5/Medio_20/instancia_074.txt,Resuelto,20.0,230.0,0.06521368026733398,4.1
5x5,5,Medio (20),20,75,tableros/5x5/Medio_20/instancia_075.txt,Resuelto,20.0,72.0,0.057782649993896484,4.1
5x5,5,Medio (20),20,76,tableros/5x5/Medio_20/instancia_076.txt,Resuelto,20.0,155.0,0.06076502799987793,4.1
5x5,5,Medio (20),20,77,tableros/5x5/Medio_20/instancia_077.txt,Resuelto,20.0,428.0,0.07347941398620605,4.1
5x5,5,Medio (20),20,78,tableros/5x5/Medio_20/instancia_078.txt,Resuelto,20.0,382.0,0.07063746452331543,4.1
5x5,5,Medio (20),20,79,tableros/5x5/Medio_20/instancia_079.txt,Resuelto,20.0,44.0,0.058446645736694336,4.1
5x5,5,Medio (20),20,80,tableros/5x5/Medio_20/instancia_080.txt,Resuelto,18.0,65.0,0.059862613677978516,3.7
5x5,5,Medio (20),20,81,tableros/5x5/Medio_20/instancia_081.txt,Resuelto,20.0,1150.0,0.10170698165893555,4.1
5x5,5,Medio (20),20,82,tableros/5x5/Medio_20/instancia_082.txt,Resuelto,20.0,34.0,0.05202889442443848,4.1
5x5,5,Medio (20),20,83,tableros/5x5/Medio_20/instancia_083.txt,Resuelto,20.0,144.0,0.05701589584350586,4.1
5x5,5,Medio (20),20,84,tableros/5x5/Medio_20/instancia_084.txt,Resuelto,18.0,120.0,0.05795431137084961,3.7
5x5,5,Medio (20),20,85,tableros/5x5/Medio_20/instancia_085.txt,Resuelto,20.0,124.0,0.06209850311279297,4.1
5x5,5,Medio (20),20,86,tableros/5x5/Medio_20/instancia_086.txt,Resuelto,18.0,127.0,0.06292390823364258,3.7
5x5,5,Medio (20),20,87,tableros/5x5/Medio_20/instancia_087.txt,Resuelto,20.0,1461.0,0.11307382583618164,4.1
5x5,5,Medio (20),20,88,tableros/5x5/Medio_20/instancia_088.txt,Resuelto,20.0,300.0,0.06822037696838379,4.1
5x5,5,Medio (20),20,89,tableros/5x5/Medio_20/instancia_089.txt,Resuelto,10.0,20.0,0.05805182456970215,2.1
5x5,5,Medio (20),20,90,tableros/5x5/Medio_20/instancia_090.txt,Resuelto,20.0,277.0,0.06614184379577637,4.1
5x5,5,Medio (20),20,91,tableros/5x5/Medio_20/instancia_091.txt,Resuelto,20.0,64.0,0.05786299705505371,4.1
5x5,5,Medio (20),20,92,tableros/5x5/Medio_20/instancia_092.txt,Resuelto,20.0,1460.0,0.11530470848083496,4.1
5x5,5,Medio (20),20,93,tableros/5x5/Medio_20/instancia_093.txt,Resuelto,20.0,1154.0,0.10399460792541504,4.1
5x5,5,Medio (20),20,94,tableros/5x5/Medio_20/instancia_094.txt,Resuelto,20.0,432.0,0.07388949394226074,4.1
5x5,5,Medio (20),20,95,tableros/5x5/Medio_20/instancia_095.txt,Resuelto,20.0,148.0,0.061686038970947266,4.1
5x5,5,Medio (20),20,96,tableros/5x5/Medio_20/instancia_096.txt,Resuelto,20.0,37.0,0.05901169776916504,4.1
5x5,5,Medio (20),20,97,tableros/5x5/Medio_20/instancia_097.txt,Resuelto,20.0,64.0,0.06050252914428711,4.1
5x5,5,Medio (20),20,98,tableros/5x5/Medio_20/instancia_098.txt,Resuelto,20.0,115.0,0.06061816215515137,4.1
5x5,5,Medio (20),20,99,tableros/5x5/Medio_20/instancia_099.txt,Resuelto,20.0,607.0,0.08345437049865723,4.1
5x5,5,Medio (20),20,100,tableros/5x5/Medio_20/instancia_100.txt,Resuelto,12.0,386.0,0.07410192489624023,2.5
5x5,5,Dificil (50),50,1,tableros/5x5/Dificil_50/instancia_001.txt,Resuelto,46.0,6429818.0,97.91457319259644,9.2
5x5,5,Dificil (50),50,2,tableros/5x5/Dificil_50/instancia_002.txt,Resuelto,40.0,24323.0,0.4339592456817627,8.0
5x5,5,Dificil (50),50,3,tableros/5x5/Dificil_50/instancia_003.txt,Resuelto,38.0,208991.0,4.156538248062134,7.6
5x5,5,Dificil (50),50,4,tableros/5x5/Dificil_50/instancia_004.txt,Resuelto,48.0,1345999.0,20.209293603897095,9.6
5x5,5,Dificil (50),50,5,tableros/5x5/Dificil_50/instancia_005.txt,Resuelto,46.0,187853.0,2.717644214630127,9.2
5x5,5,Dificil (50),50,6,tableros/5x5/Dificil_50/instancia_006.txt,Resuelto,36.0,6900.0,0.1449570655822754,7.2
5x5,5,Dificil (50),50,7,tableros/5x5/Dificil_50/instancia_007.txt,Resuelto,46.0,187069.0,3.0139870643615723,9.2
5x5,5,Dificil (50),50,8,tableros/5x5/Dificil_50/instancia_008.txt,Resuelto,42.0,21103.0,0.3595156669616699,8.4
5x5,5,Dificil (50),50,9,tableros/5x5/Dificil_50/instancia_009.txt,Resuelto,40.0,8890.0,0.19554996490478516,8.0
5x5,5,Dificil (50),50,10,tableros/5x5/Dificil_50/instancia_010.txt,Resuelto,38.0,13616.0,0.3553121089935303,7.6
5x5,5,Dificil (50),50,11,tableros/5x5/Dificil_50/instancia_011.txt,Resuelto,42.0,444000.0,8.039577960968018,8.4
5x5,5,Dificil (50),50,12,tableros/5x5/Dificil_50/instancia_012.txt,Resuelto,48.0,62367.0,0.9727444648742676,9.6
5x5,5,Dificil (50),50,13,tableros/5x5/Dificil_50/instancia_013.txt,Resuelto,40.0,19050.0,0.3472163677215576,8.0
5x5,5,Dificil (50),50,14,tableros/5x5/Dificil_50/instancia_014.txt,Resuelto,44.0,1057222.0,15.965961217880249,8.8
5x5,5,Dificil (50),50,15,tableros/5x5/Dificil_50/instancia_015.txt,Resuelto,44.0,4761524.0,72.12157440185547,8.8
5x5,5,Dificil (50),50,16,tableros/5x5/Dificil_50/instancia_016.txt,Resuelto,42.0,347721.0,6.302700042724609,8.4
5x5,5,Dificil (50),50,17,tableros/5x5/Dificil_50/instancia_017.txt,Resuelto,38.0,2601.0,0.0674889087677002,7.6
5x5,5,Dificil (50),50,18,tableros/5x5/Dificil_50/instancia_018.txt,Resuelto,46.0,144138.0,2.211495876312256,9.2
5x5,5,Dificil (50),50,19,tableros/5x5/Dificil_50/instancia_019.txt,Resuelto,34.0,4914.0,0.11269259452819824,6.8
5x5,5,Dificil (50),50,20,tableros/5x5/Dificil_50/instancia_020.txt,Resuelto,46.0,76006.0,1.2594785690307617,9.2
5x5,5,Dificil (50),50,21,tableros/5x5/Dificil_50/instancia_021.txt,Resuelto,50.0,289819.0,3.977869987487793,10.0
5x5,5,Dificil (50),50,22,tableros/5x5/Dificil_50/instancia_022.txt,Resuelto,42.0,109698.0,1.52443528175354,8.4
5x5,5,Dificil (50),50,23,tableros/5x5/Dificil_50/instancia_023.txt,Resuelto,44.0,140924.0,1.8451879024505615,8.8
5x5,5,Dificil (50),50,24,tableros/5x5/Dificil_50/instancia_024.txt,Resuelto,40.0,403942.0,4.7138307094573975,8.0
5x5,5,Dificil (50),50,25,tableros/5x5/Dificil_50/instancia_025.txt,Resuelto,46.0,585654.0,6.57672381401062,9.2
5x5,5,Dificil (50),50,26,tableros/5x5/Dificil_50/instancia_026.txt,Resuelto,42.0,285300.0,3.360741138458252,8.4
5x5,5,Dificil (50),50,27,tableros/5x5/Dificil_50/instancia_027.txt,Resuelto,40.0,53116.0,0.7719800472259521,8.0
5x5,5,Dificil (50),50,28,tableros/5x5/Dificil_50/instancia_028.txt,Resuelto,44.0,23903.0,0.329357385635376,8.8
5x5,5,Dificil (50),50,29,tableros/5x5/Dificil_50/instancia_029.txt,Resuelto,36.0,54990.0,0.813284158706665,7.2
5x5,5,Dificil (50),50,30,tableros/5x5/Dificil_50/instancia_030.txt,Resuelto,40.0,63266.0,0.8597614765167236,8.0
5x5,5,Dificil (50),50,31,tableros/5x5/Dificil_50/instancia_031.txt,Resuelto,46.0,287482.0,3.99916934967041,9.2
5x5,5,Dificil (50),50,32,tableros/5x5/Dificil_50/instancia_032.txt,Resuelto,44.0,475825.0,7.129131317138672,8.8
5x5,5,Dificil (50),50,33,tableros/5x5/Dificil_50/instancia_033.txt,Resuelto,44.0,125543.0,2.0269789695739746,8.8
5x5,5,Dificil (50),50,34,tableros/5x5/Dificil_50/instancia_034.txt,Resuelto,38.0,542.0,0.04507780075073242,7.6
5x5,5,Dificil (50),50,35,tableros/5x5/Dificil_50/instancia_035.txt,Resuelto,44.0,403340.0,8.53702974319458,8.8
5x5,5,Dificil (50),50,36,tableros/5x5/Dificil_50/instancia_036.txt,Resuelto,48.0,2145636.0,33.08366417884827,9.6
5x5,5,Dificil (50),50,37,tableros/5x5/Dificil_50/instancia_037.txt,Resuelto,46.0,202807.0,2.924225330352783,9.2
5x5,5,Dificil (50),50,38,tableros/5x5/Dificil_50/instancia_038.txt,Resuelto,46.0,293089.0,3.0370700359344482,9.2
5x5,5,Dificil (50),50,39,tableros/5x5/Dificil_50/instancia_039.txt,Resuelto,34.0,23608.0,0.3423166275024414,6.8
5x5,5,Dificil (50),50,40,tableros/5x5/Dificil_50/instancia_040.txt,Resuelto,38.0,160005.0,1.844973087310791,7.6
5x5,5,Dificil (50),50,41,tableros/5x5/Dificil_50/instancia_041.txt,Resuelto,46.0,76534.0,0.8763434886932373,9.2
5x5,5,Dificil (50),50,42,tableros/5x5/Dificil_50/instancia_042.txt,Resuelto,44.0,151178.0,1.8090791702270508,8.8
5x5,5,Dificil (50),50,43,tableros/5x5/Dificil_50/instancia_043.txt,Resuelto,42.0,599854.0,7.203985929489136,8.4
